DATE,Temperature,Ws,Rain,RH,FFMC,DMC,DC,ISI,BUI,FWI,Classes,Region,fire_label
2021-08-24,37,17,0.0,39,93.7,112.8,214.7,17.0,112.5,46.8,fire,Tiaret,1
2021-08-25,34,21,0.9,38,84.7,53.4,166.9,5.8,59.3,16.4,not fire,Tiaret,0
2021-08-26,37,15,0.0,50,89.9,56.8,175.3,9.0,62.8,23.2,fire,Tiaret,1
2021-08-27,38,18,0.0,57,90.0,59.8,183.8,10.6,65.9,26.6,fire,Tiaret,1
2021-08-28,34,32,0.0,29,93.6,64.2,191.7,35.8,69.9,60.2,fire,Tiaret,1
2021-08-29,34,19,0.1,42,95.2,58.7,199.5,23.3,67.6,45.4,fire,Tiaret,1
2021-08-30,32,13,0.2,45,86.3,42.0,198.4,4.8,54.9,13.6,not fire,Tiaret,0
2021-09-01,38,35,0.0,44,91.4,9.9,23.5,30.3,9.9,23.5,fire,Tiaret,1
2021-09-02,29,18,0.0,85,83.8,10.7,30.5,4.4,11.4,5.2,not fire,Tiaret,0
2021-09-03,35,18,0.3,83,65.5,6.5,27.9,1.3,8.2,0.7,not fire,Tiaret,0
2021-09-04,36,14,0.1,72,78.0,6.3,36.1,1.9,8.8,1.4,not fire,Tiaret,0
2021-09-05,37,14,0.0,57,88.2,9.2,44.4,6.7,12.2,7.9,not fire,Tiaret,0
2021-09-06,39,19,0.0,45,91.4,13.2,53.1,13.6,16.3,16.1,fire,Tiaret,1
2021-09-07,37,9,0.0,27,94.5,18.1,61.5,12.7,20.9,17.2,fire,Tiaret,1
2021-09-08,38,24,0.1,35,91.9,19.0,70.1,18.8,22.7,23.8,fire,Tiaret,1
2021-09-09,33,27,0.0,56,90.2,21.7,77.7,17.0,25.5,23.4,fire,Tiaret,1
2021-09-10,32,20,0.0,48,90.2,24.8,85.2,12.1,28.7,19.4,fire,Tiaret,1
2021-09-11,33,10,0.0,69,87.9,26.6,92.8,5.3,31.0,10.6,not fire,Tiaret,0
2021-09-12,35,16,0.0,36,92.3,30.7,100.8,13.2,34.9,22.7,fire,Tiaret,1
2021-09-13,35,6,0.0,29,93.8,35.3,108.8,9.9,39.0,19.5,fire,Tiaret,1
2021-09-14,37,50,0.0,27,94.7,40.3,117.2,102.4,43.3,91.6,fire,Tiaret,1
2021-09-15,34,39,0.0,36,93.9,44.3,125.0,53.0,47.0,64.2,fire,Tiaret,1
2021-09-16,36,39,0.1,73,83.5,38.8,133.2,12.2,44.9,24.3,fire,Tiaret,1
2021-09-17,32,28,0.0,85,83.5,39.7,140.7,7.1,46.5,16.6,not fire,Tiaret,0
2021-09-18,31,15,0.1,90,65.3,33.7,147.9,1.1,42.9,2.9,not fire,Tiaret,0
2021-09-19,32,15,0.0,62,84.3,35.9,155.4,4.1,45.5,10.7,not fire,Tiaret,0
2021-09-20,30,20,0.0,50,88.6,38.7,162.5,9.6,48.5,21.3,fire,Tiaret,1
2021-09-21,28,20,6.0,72,61.0,12.1,6.7,1.2,11.5,0.8,not fire,Tiaret,0
2021-09-22,35,28,1.4,68,75.2,6.8,8.0,3.2,6.5,2.5,not fire,Tiaret,0
2021-09-23,29,5,0.0,91,76.9,7.3,14.9,1.1,7.2,0.6,not fire,Tiaret,0
2021-09-24,39,27,0.0,29,94.3,12.4,23.7,30.2,12.3,25.5,fire,Tiaret,1
2021-09-25,36,26,0.0,44,92.8,16.1,31.8,23.6,16.0,23.9,fire,Tiaret,1
2021-09-26,34,19,0.0,70,87.9,18.0,39.7,8.3,17.9,11.5,not fire,Tiaret,0
2021-09-27,29,15,0.0,67,87.5,19.7,46.6,6.4,19.7,9.7,not fire,Tiaret,0
2021-09-28,32,15,0.0,38,91.3,23.4,54.0,11.0,23.3,16.3,fire,Tiaret,1
2021-09-29,33,13,0.0,37,91.9,27.2,61.7,10.8,27.2,17.4,fire,Tiaret,1
2021-09-30,32,14,0.0,53,90.6,30.0,69.2,9.4,29.9,16.4,fire,Tiaret,1
2012-06-01,29,18,0.0,57,65.7,3.4,7.6,1.3,3.4,0.5,not fire,Bejaia,0
2012-06-02,29,13,1.3,61,64.4,4.1,7.6,1.0,3.9,0.4,not fire,Bejaia,0
2012-06-03,26,22,13.1,82,47.1,2.5,7.1,0.3,2.7,0.1,not fire,Bejaia,0
2012-06-04,25,13,2.5,89,28.6,1.3,6.9,0.0,1.7,0.0,not fire,Bejaia,0
2012-06-05,27,16,0.0,77,64.8,3.0,14.2,1.2,3.9,0.5,not fire,Bejaia,0
2012-06-06,31,14,0.0,67,82.6,5.8,22.2,3.1,7.0,2.5,fire,Bejaia,1
2012-06-07,33,13,0.0,54,88.2,9.9,30.5,6.4,10.9,7.2,fire,Bejaia,1
2012-06-08,30,15,0.0,73,86.6,12.1,38.3,5.6,13.5,7.1,fire,Bejaia,1
2012-06-09,25,13,0.2,88,52.9,7.9,38.8,0.4,10.5,0.3,not fire,Bejaia,0
2012-06-10,28,12,0.0,79,73.2,9.5,46.3,1.3,12.6,0.9,not fire,Bejaia,0
2012-06-11,31,14,0.0,65,84.5,12.5,54.3,4.0,15.8,5.6,fire,Bejaia,1
2012-06-12,26,19,0.0,81,84.0,13.8,61.4,4.8,17.7,7.1,fire,Bejaia,1
2012-06-13,27,21,1.2,84,50.0,6.7,17.0,0.5,6.7,0.2,not fire,Bejaia,0
2012-06-14,30,20,0.5,78,59.0,4.6,7.8,1.0,4.4,0.4,not fire,Bejaia,0
2012-06-15,28,17,3.1,80,49.4,3.0,7.4,0.4,3.0,0.1,not fire,Bejaia,0
2012-06-16,29,13,0.7,89,36.1,1.7,7.6,0.0,2.2,0.0,not fire,Bejaia,0
2012-06-17,30,16,0.6,89,37.3,1.1,7.8,0.0,1.6,0.0,not fire,Bejaia,0
2012-06-18,31,14,0.3,78,56.9,1.9,8.0,0.7,2.4,0.2,not fire,Bejaia,0
2012-06-19,31,16,0.1,55,79.9,4.5,16.0,2.5,5.3,1.4,not fire,Bejaia,0
2012-06-20,30,16,0.4,80,59.8,3.4,27.1,0.9,5.1,0.4,not fire,Bejaia,0
2012-06-21,30,14,0.0,78,81.0,6.3,31.6,2.6,8.4,2.2,fire,Bejaia,1
2012-06-22,31,17,0.1,67,79.1,7.0,39.5,2.4,9.7,2.3,not fire,Bejaia,0
2012-06-23,32,18,0.1,62,81.4,8.2,47.7,3.3,11.5,3.8,fire,Bejaia,1
2012-06-24,32,17,0.0,66,85.9,11.2,55.8,5.6,14.9,7.5,fire,Bejaia,1
2012-06-25,31,15,0.0,64,86.7,14.2,63.8,5.7,18.3,8.4,fire,Bejaia,1
2012-06-26,31,18,0.0,64,86.8,17.8,71.8,6.7,21.6,10.6,fire,Bejaia,1
2012-06-27,34,18,0.0,53,89.0,21.6,80.3,9.2,25.8,15.0,fire,Bejaia,1
2012-06-28,32,14,0.0,55,89.1,25.5,88.5,7.6,29.7,13.9,fire,Bejaia,1
2012-06-29,32,13,0.3,47,79.9,18.4,84.4,2.2,23.8,3.9,not fire,Bejaia,0
2012-06-30,33,14,0.0,50,88.7,22.9,92.8,7.2,28.3,12.9,fire,Bejaia,1
2012-07-01,29,19,1.0,68,59.9,2.5,8.6,1.1,2.9,0.4,not fire,Bejaia,0
2012-07-02,27,19,1.2,75,55.7,2.4,8.3,0.8,2.8,0.3,not fire,Bejaia,0
2012-07-03,32,20,0.7,76,63.1,2.6,9.2,1.3,3.0,0.5,not fire,Bejaia,0
2012-07-04,33,17,0.0,78,80.1,4.6,18.5,2.7,5.7,1.7,not fire,Bejaia,0
2012-07-05,33,14,0.0,66,85.9,7.6,27.9,4.8,9.1,4.9,fire,Bejaia,1
2012-07-06,32,14,0.0,63,87.0,10.9,37.0,5.6,12.5,6.8,fire,Bejaia,1
2012-07-07,35,18,0.2,64,80.0,9.7,40.4,2.8,12.1,3.2,not fire,Bejaia,0
2012-07-08,33,19,0.0,68,85.6,12.5,49.8,6.0,15.4,8.0,fire,Bejaia,1
2012-07-09,32,14,1.4,68,66.6,7.7,9.2,1.1,7.4,0.6,not fire,Bejaia,0
2012-07-10,33,13,0.7,69,66.6,6.0,9.3,1.1,5.8,0.5,not fire,Bejaia,0
2012-07-11,33,14,0.0,76,81.1,8.1,18.7,2.6,8.1,2.2,not fire,Bejaia,0
2012-07-12,31,13,0.1,75,75.1,7.9,27.7,1.5,9.2,0.9,not fire,Bejaia,0
2012-07-13,34,15,0.0,81,81.8,9.7,37.2,3.0,11.7,3.4,not fire,Bejaia,0
2012-07-14,34,13,0.6,61,73.9,7.8,22.9,1.4,8.4,0.8,not fire,Bejaia,0
2012-07-15,30,19,0.4,80,60.7,5.2,17.0,1.1,5.9,0.5,not fire,Bejaia,0
2012-07-16,28,21,0.0,76,72.6,7.0,25.5,0.7,8.3,0.4,not fire,Bejaia,0
2012-07-17,29,14,0.0,70,82.8,9.4,34.1,3.2,11.1,3.6,fire,Bejaia,1
2012-07-18,31,14,0.0,68,85.4,12.1,43.1,4.6,14.2,6.0,fire,Bejaia,1
2012-07-19,35,17,0.0,59,88.1,12.0,52.8,7.7,18.2,10.9,fire,Bejaia,1
2012-07-20,33,15,0.1,65,81.4,12.3,62.1,2.8,16.5,4.0,fire,Bejaia,1
2012-07-21,33,17,0.0,70,85.4,18.5,71.5,5.2,22.4,8.8,fire,Bejaia,1
2012-07-22,28,18,0.1,79,73.4,16.4,79.9,1.8,21.7,2.8,not fire,Bejaia,0
2012-07-23,27,22,0.4,66,68.2,10.5,71.3,1.8,15.4,2.1,not fire,Bejaia,0
2012-07-24,28,16,0.1,78,70.0,9.6,79.7,1.4,14.7,1.3,not fire,Bejaia,0
2012-07-25,31,18,0.0,65,84.3,12.5,88.7,4.8,18.5,7.3,fire,Bejaia,1
2012-07-26,36,19,0.0,53,89.2,17.1,98.6,10.0,23.9,15.3,fire,Bejaia,1
2012-07-27,36,13,0.0,48,90.3,22.2,108.5,8.7,29.4,15.3,fire,Bejaia,1
2012-07-28,33,15,0.0,76,86.5,24.4,117.8,5.6,32.1,11.3,fire,Bejaia,1
2012-07-29,32,15,0.0,73,86.6,26.7,127.0,5.6,35.0,11.9,fire,Bejaia,1
2012-07-30,31,15,0.0,79,85.4,28.5,136.0,4.7,37.4,10.7,fire,Bejaia,1
2012-07-31,35,17,0.0,64,87.2,31.9,145.7,6.8,41.2,15.7,fire,Bejaia,1
2012-08-01,36,14,0.0,45,78.8,4.8,10.2,2.0,4.7,0.9,not fire,Bejaia,0
2012-08-02,35,12,0.4,55,78.0,5.8,10.0,1.7,5.5,0.8,not fire,Bejaia,0
2012-08-03,35,14,0.3,63,76.6,5.7,10.0,1.7,5.5,0.8,not fire,Bejaia,0
2012-08-04,34,13,0.0,69,85.0,8.2,19.8,4.0,8.2,3.9,fire,Bejaia,1
2012-08-05,34,13,0.0,65,86.8,11.1,29.7,5.2,11.5,6.1,fire,Bejaia,1
2012-08-06,32,14,0.0,75,86.4,13.0,39.1,5.2,14.2,6.8,fire,Bejaia,1
2012-08-07,32,16,0.0,69,86.5,15.5,48.6,5.5,17.2,8.0,fire,Bejaia,1
2012-08-08,32,18,0.3,60,77.1,11.3,47.0,2.2,14.1,2.6,not fire,Bejaia,0
2012-08-09,35,17,0.0,59,87.4,14.8,57.0,6.9,17.9,9.9,fire,Bejaia,1
2012-08-10,35,14,0.0,55,88.9,18.6,67.0,7.4,21.9,11.6,fire,Bejaia,1
2012-08-11,35,13,0.0,63,88.9,21.7,77.0,7.1,25.5,12.1,fire,Bejaia,1
2012-08-12,35,13,0.3,51,81.3,15.6,75.1,2.5,20.7,4.2,not fire,Bejaia,0
2012-08-13,35,15,0.0,63,87.0,19.0,85.1,5.9,24.4,10.2,fire,Bejaia,1
2012-08-14,33,14,0.0,66,87.0,21.7,94.7,5.7,27.2,10.6,fire,Bejaia,1
2012-08-15,36,13,0.3,55,82.4,15.6,92.5,3.7,22.0,6.3,fire,Bejaia,1
2012-08-16,36,18,0.3,61,80.2,11.7,90.4,2.8,17.6,4.2,fire,Bejaia,1
2012-08-17,37,18,0.0,52,89.3,16.0,100.7,9.7,22.9,14.6,fire,Bejaia,1
2012-08-18,36,18,0.0,54,89.4,20.0,110.9,9.7,27.5,16.1,fire,Bejaia,1
2012-08-19,35,19,0.0,62,89.4,23.2,120.9,9.7,31.3,17.2,fire,Bejaia,1
2012-08-20,35,19,0.0,68,88.3,25.9,130.6,8.8,34.7,16.8,fire,Bejaia,1
2012-08-21,36,19,0.0,58,88.6,29.6,141.1,9.2,38.8,18.4,fire,Bejaia,1
2012-08-22,36,18,0.0,55,89.1,33.5,151.3,9.9,43.1,20.4,fire,Bejaia,1
2012-08-23,36,16,0.0,53,89.5,37.6,161.5,10.4,47.5,22.3,fire,Bejaia,1
2012-08-24,34,14,0.0,64,88.9,40.5,171.3,9.0,50.9,20.9,fire,Bejaia,1
2012-08-25,35,15,0.0,60,88.9,43.9,181.3,8.2,54.7,20.3,fire,Bejaia,1
2012-08-26,31,18,0.0,78,85.8,45.6,190.6,4.7,57.1,13.7,fire,Bejaia,1
2012-08-27,33,21,0.0,82,84.9,47.0,200.2,4.4,59.3,13.2,fire,Bejaia,1
2012-08-28,34,16,0.0,64,89.4,50.2,210.4,7.3,62.9,19.9,fire,Bejaia,1
2012-08-29,35,18,0.0,48,90.1,54.2,220.4,12.5,67.4,30.2,fire,Bejaia,1
2012-08-30,35,17,0.8,70,72.7,25.2,180.4,1.7,37.4,4.2,not fire,Bejaia,0
2012-08-31,28,21,16.8,80,52.5,8.7,8.7,0.6,8.3,0.3,not fire,Bejaia,0
2012-09-01,25,17,7.2,76,46.0,1.3,7.5,0.2,1.8,0.1,not fire,Bejaia,0
2012-09-02,22,15,10.1,86,30.5,0.7,7.0,0.0,1.1,0.0,not fire,Bejaia,0
2012-09-03,25,15,3.8,78,42.6,1.2,7.5,0.1,1.7,0.0,not fire,Bejaia,0
2012-09-04,29,17,0.1,73,68.4,1.9,15.7,1.4,2.9,0.5,not fire,Bejaia,0
2012-09-05,29,16,0.0,75,80.8,3.4,24.0,2.8,5.1,1.7,fire,Bejaia,1
2012-09-06,29,19,0.1,74,75.8,3.6,32.2,2.1,5.6,0.9,not fire,Bejaia,0
2012-09-07,31,17,0.3,71,69.6,3.2,30.1,1.5,5.1,0.6,not fire,Bejaia,0
2012-09-08,30,17,0.9,73,62.0,2.6,8.4,1.1,3.0,0.4,not fire,Bejaia,0
2012-09-09,30,15,1.0,77,56.1,2.1,8.4,0.7,2.6,0.2,not fire,Bejaia,0
2012-09-10,33,12,1.8,73,59.9,2.2,8.9,0.7,2.7,0.3,not fire,Bejaia,0
2012-09-11,30,21,1.8,77,58.5,1.9,8.4,1.1,2.4,0.3,not fire,Bejaia,0
2012-09-12,29,13,0.0,88,71.0,2.6,16.6,1.2,3.7,0.5,not fire,Bejaia,0
2012-09-13,25,21,4.6,86,40.9,1.3,7.5,0.1,1.8,0.0,not fire,Bejaia,0
2012-09-14,22,26,8.3,76,47.4,1.1,7.0,0.4,1.6,0.1,not fire,Bejaia,0
2012-09-15,24,15,0.4,82,44.9,0.9,7.3,0.2,1.4,0.0,not fire,Bejaia,0
2012-09-16,30,14,0.0,65,78.1,3.2,15.7,1.9,4.2,0.8,not fire,Bejaia,0
2012-09-17,31,14,0.0,52,87.7,6.4,24.3,6.2,7.7,5.9,fire,Bejaia,1
2012-09-18,32,11,0.0,49,89.4,9.8,33.1,6.8,11.3,7.7,fire,Bejaia,1
2012-09-19,29,14,0.0,57,89.3,12.5,41.3,7.8,14.2,9.7,fire,Bejaia,1
2012-09-20,28,18,0.0,84,83.8,13.5,49.3,4.5,16.0,6.3,fire,Bejaia,1
2012-09-21,31,11,0.0,55,87.8,16.5,57.9,5.4,19.2,8.3,fire,Bejaia,1
2012-09-22,31,19,0.6,50,77.8,10.6,41.4,2.4,12.9,2.8,not fire,Bejaia,0
2012-09-23,32,11,0.5,54,73.7,7.9,30.4,1.2,9.6,0.7,not fire,Bejaia,0
2012-09-24,29,19,0.6,65,68.3,5.5,15.2,1.5,5.8,0.7,not fire,Bejaia,0
2012-09-25,26,21,5.8,81,48.6,3.0,7.7,0.4,3.0,0.1,not fire,Bejaia,0
2012-09-26,31,11,0.0,54,82.0,6.0,16.3,2.5,6.2,1.7,not fire,Bejaia,0
2012-09-27,31,11,0.0,66,85.7,8.3,24.9,4.0,9.0,4.1,fire,Bejaia,1
2012-09-28,32,14,0.7,47,77.5,7.1,8.8,1.8,6.8,0.9,not fire,Bejaia,0
2012-09-29,26,16,1.8,80,47.4,2.9,7.7,0.3,3.0,0.1,not fire,Bejaia,0
2012-09-30,25,14,1.4,78,45.0,1.9,7.5,0.2,2.4,0.1,not fire,Bejaia,0
2012-06-01,32,12,0.7,71,57.1,2.5,8.2,0.6,2.8,0.2,not fire,Sidi-Bel-Abass,0
2012-06-02,30,13,4.0,73,55.7,2.7,7.8,0.6,2.9,0.2,not fire,Sidi-Bel-Abass,0
2012-06-03,29,14,2.0,80,48.7,2.2,7.6,0.3,2.6,0.1,not fire,Sidi-Bel-Abass,0
2012-06-04,30,14,0.0,64,79.4,5.2,15.4,2.2,5.6,1.0,not fire,Sidi-Bel-Abass,0
2012-06-05,32,14,0.2,60,77.1,6.0,17.6,1.8,6.5,0.9,not fire,Sidi-Bel-Abass,0
2012-06-06,35,11,0.1,54,83.7,8.4,26.3,3.1,9.3,3.1,fire,Sidi-Bel-Abass,1
2012-06-07,35,17,0.2,44,85.6,9.9,28.9,5.4,10.7,6.0,fire,Sidi-Bel-Abass,1
2012-06-08,28,17,1.3,51,71.4,7.7,7.4,1.5,7.3,0.8,not fire,Sidi-Bel-Abass,0
2012-06-09,27,18,0.1,59,78.1,8.5,14.7,2.4,8.3,1.9,not fire,Sidi-Bel-Abass,0
2012-06-10,30,15,0.0,41,89.4,13.3,22.5,8.4,13.1,10.0,fire,Sidi-Bel-Abass,1
2012-06-11,31,21,0.0,42,90.6,18.2,30.5,13.4,18.0,16.7,fire,Sidi-Bel-Abass,1
2012-06-12,27,17,0.0,58,88.9,21.3,37.8,8.7,21.2,12.9,fire,Sidi-Bel-Abass,1
2012-06-13,30,15,2.0,52,72.3,11.4,7.8,1.4,10.9,0.9,not fire,Sidi-Bel-Abass,0
2012-06-14,27,16,0.7,79,53.4,6.4,7.3,0.5,6.1,0.3,not fire,Sidi-Bel-Abass,0
2012-06-15,28,15,0.0,90,66.8,7.2,14.7,1.2,7.1,0.6,not fire,Sidi-Bel-Abass,0
2012-06-16,29,15,0.4,87,47.4,4.2,8.0,0.2,4.1,0.1,not fire,Sidi-Bel-Abass,0
2012-06-17,31,17,4.7,69,62.2,3.9,8.0,1.1,3.8,0.4,not fire,Sidi-Bel-Abass,0
2012-06-18,33,10,8.7,62,65.5,4.6,8.3,0.9,4.4,0.4,not fire,Sidi-Bel-Abass,0
2012-06-19,32,14,4.5,67,64.6,4.4,8.2,1.0,4.2,0.4,not fire,Sidi-Bel-Abass,0
2012-06-20,31,14,0.2,72,60.2,3.8,8.0,0.8,3.7,0.3,not fire,Sidi-Bel-Abass,0
2012-06-21,32,14,0.0,55,86.2,8.3,18.4,5.0,8.2,4.9,fire,Sidi-Bel-Abass,1
2012-06-22,33,14,1.1,46,78.3,8.1,8.3,1.9,7.7,1.2,not fire,Sidi-Bel-Abass,0
2012-06-23,33,16,0.8,59,74.2,7.0,8.3,1.6,6.7,0.8,not fire,Sidi-Bel-Abass,0
2012-06-24,35,16,0.0,68,85.3,10.0,17.0,4.9,9.9,5.3,fire,Sidi-Bel-Abass,1
2012-06-25,34,16,0.0,70,86.0,12.8,25.6,5.4,12.7,6.7,fire,Sidi-Bel-Abass,1
2012-06-26,36,16,0.0,62,87.8,16.5,34.5,7.0,16.4,9.5,fire,Sidi-Bel-Abass,1
2012-06-27,36,15,0.0,55,89.1,20.9,43.3,8.0,20.8,12.0,fire,Sidi-Bel-Abass,1
2012-06-28,37,13,0.0,37,92.5,27.2,52.4,11.7,27.1,18.4,fire,Sidi-Bel-Abass,1
2012-06-29,37,13,0.6,36,86.2,17.9,36.7,4.8,17.8,7.2,fire,Sidi-Bel-Abass,1
2012-06-30,34,15,1.7,42,79.7,12.0,8.5,2.2,11.5,2.2,not fire,Sidi-Bel-Abass,0
2012-07-01,28,18,2.2,58,63.7,3.2,8.5,1.2,3.3,0.5,not fire,Sidi-Bel-Abass,0
2012-07-02,33,16,0.0,48,87.6,7.9,17.8,6.8,7.8,6.4,fire,Sidi-Bel-Abass,1
2012-07-03,34,17,0.1,56,84.7,9.7,27.3,4.7,10.3,5.2,fire,Sidi-Bel-Abass,1
2012-07-04,34,18,0.0,58,88.0,13.6,36.8,8.0,14.1,9.9,fire,Sidi-Bel-Abass,1
2012-07-05,34,18,0.0,45,90.5,18.7,46.4,11.3,18.7,15.0,fire,Sidi-Bel-Abass,1
2012-07-06,35,15,0.3,42,84.7,15.5,45.1,4.3,16.7,6.3,fire,Sidi-Bel-Abass,1
2012-07-07,38,13,0.5,43,85.0,13.0,35.4,4.1,13.7,5.2,fire,Sidi-Bel-Abass,1
2012-07-08,35,18,6.0,47,80.8,9.8,9.7,3.1,9.4,3.0,fire,Sidi-Bel-Abass,1
2012-07-09,36,15,1.9,43,82.3,9.4,9.9,3.2,9.0,3.1,fire,Sidi-Bel-Abass,1
2012-07-10,34,16,3.8,51,77.5,8.0,9.5,2.0,7.7,1.3,not fire,Sidi-Bel-Abass,0
2012-07-11,34,15,2.9,56,74.8,7.1,9.5,1.6,6.8,0.8,not fire,Sidi-Bel-Abass,0
2012-07-12,36,13,0.0,44,90.1,12.6,19.4,8.3,12.5,9.6,fire,Sidi-Bel-Abass,1
2012-07-13,39,13,0.6,45,85.2,11.3,10.4,4.2,10.9,4.7,fire,Sidi-Bel-Abass,1
2012-07-14,37,18,0.2,37,88.9,12.9,14.6,9.0,12.5,10.4,fire,Sidi-Bel-Abass,1
2012-07-15,34,17,0.0,45,90.5,18.0,24.1,10.9,17.7,14.1,fire,Sidi-Bel-Abass,1
2012-07-16,31,17,0.0,83,84.5,19.4,33.1,4.7,19.2,7.3,fire,Sidi-Bel-Abass,1
2012-07-17,32,17,0.0,81,84.6,21.1,42.3,4.7,20.9,7.7,fire,Sidi-Bel-Abass,1
2012-07-18,33,15,0.0,68,86.1,23.9,51.6,5.2,23.9,9.1,fire,Sidi-Bel-Abass,1
2012-07-19,34,16,0.0,58,88.1,27.8,61.1,7.3,27.7,13.0,fire,Sidi-Bel-Abass,1
2012-07-20,36,16,0.0,50,89.9,32.7,71.0,9.5,32.6,17.3,fire,Sidi-Bel-Abass,1
2012-07-21,36,18,0.0,29,93.9,39.6,80.6,18.5,39.5,30.0,fire,Sidi-Bel-Abass,1
2012-07-22,32,18,0.0,48,91.5,44.2,90.1,13.2,44.0,25.4,fire,Sidi-Bel-Abass,1
2012-07-23,31,17,0.0,71,87.3,46.6,99.0,6.9,46.5,16.3,fire,Sidi-Bel-Abass,1
2012-07-24,33,17,1.1,63,72.8,20.9,56.6,1.6,21.7,2.5,not fire,Sidi-Bel-Abass,0
2012-07-25,39,9,1.2,64,73.8,11.7,15.9,1.1,11.4,0.7,not fire,Sidi-Bel-Abass,0
2012-07-26,35,10,0.2,58,78.3,10.8,19.7,1.6,10.7,1.0,not fire,Sidi-Bel-Abass,0
2012-07-27,29,18,0.0,87,80.0,11.8,28.3,2.8,11.8,3.2,not fire,Sidi-Bel-Abass,0
2012-07-28,33,16,0.0,57,87.5,15.7,37.6,6.7,15.7,9.0,fire,Sidi-Bel-Abass,1
2012-07-29,34,16,0.0,59,88.1,19.5,47.2,7.4,19.5,10.9,fire,Sidi-Bel-Abass,1
2012-07-30,36,16,0.0,56,88.9,23.8,57.1,8.2,23.8,13.2,fire,Sidi-Bel-Abass,1
2012-07-31,37,15,0.0,55,89.3,28.3,67.2,8.3,28.3,14.5,fire,Sidi-Bel-Abass,1
2012-08-01,38,14,0.0,52,78.3,4.4,10.5,2.0,4.4,0.8,not fire,Sidi-Bel-Abass,0
2012-08-02,40,14,0.0,34,93.3,10.8,21.4,13.8,10.6,13.5,fire,Sidi-Bel-Abass,1
2012-08-03,39,17,0.0,33,93.7,17.1,32.1,17.2,16.9,19.5,fire,Sidi-Bel-Abass,1
2012-08-04,38,15,0.0,35,93.8,23.0,42.7,15.7,22.9,20.9,fire,Sidi-Bel-Abass,1
2012-08-05,34,17,0.1,42,88.3,23.6,52.5,19.0,23.5,12.6,fire,Sidi-Bel-Abass,1
2012-08-06,30,14,3.1,54,70.5,11.0,9.1,1.3,10.5,0.8,not fire,Sidi-Bel-Abass,0
2012-08-07,34,13,2.9,63,69.7,7.2,9.8,1.2,6.9,0.6,not fire,Sidi-Bel-Abass,0
2012-08-08,37,11,0.0,56,87.4,11.2,20.2,5.2,11.0,5.9,fire,Sidi-Bel-Abass,1
2012-08-09,39,12,0.0,43,91.7,16.5,30.9,9.6,16.4,12.7,fire,Sidi-Bel-Abass,1
2012-08-10,39,15,0.2,39,89.3,15.8,35.4,8.2,15.8,10.7,fire,Sidi-Bel-Abass,1
2012-08-11,40,15,0.0,31,94.2,22.5,46.3,16.6,22.4,21.6,fire,Sidi-Bel-Abass,1
2012-08-12,39,17,0.4,21,93.0,18.4,41.5,15.5,18.4,18.8,fire,Sidi-Bel-Abass,1
2012-08-13,35,16,0.2,34,88.3,16.9,45.1,7.5,17.5,10.5,fire,Sidi-Bel-Abass,1
2012-08-14,37,13,0.0,40,91.9,22.3,55.5,10.8,22.3,15.7,fire,Sidi-Bel-Abass,1
2012-08-15,35,13,0.3,46,83.9,16.9,54.2,3.5,19.0,5.5,fire,Sidi-Bel-Abass,1
2012-08-16,40,10,0.1,41,92.0,22.6,65.1,9.5,24.2,14.8,fire,Sidi-Bel-Abass,1
2012-08-17,42,9,0.0,24,96.0,30.3,76.4,15.7,30.4,24.0,fire,Sidi-Bel-Abass,1
2012-08-18,37,14,0.0,37,94.3,35.9,86.8,16.0,35.9,26.3,fire,Sidi-Bel-Abass,1
2012-08-19,35,15,0.1,66,82.7,32.7,96.8,3.3,35.5,7.7,fire,Sidi-Bel-Abass,1
2012-08-20,36,15,0.0,81,83.7,34.4,107.0,3.8,38.1,9.0,fire,Sidi-Bel-Abass,1
2012-08-21,36,15,0.0,71,86.0,36.9,117.1,5.1,41.3,12.2,fire,Sidi-Bel-Abass,1
2012-08-22,37,14,0.0,53,89.5,41.1,127.5,8.0,45.5,18.1,fire,Sidi-Bel-Abass,1
2012-08-23,36,16,0.0,43,91.2,46.1,137.7,11.5,50.2,24.5,fire,Sidi-Bel-Abass,1
2012-08-24,35,15,0.0,38,92.1,51.3,147.7,12.2,54.9,26.9,fire,Sidi-Bel-Abass,1
2012-08-25,34,18,0.0,40,92.1,56.3,157.5,14.3,59.5,31.1,fire,Sidi-Bel-Abass,1
2012-08-26,33,16,0.0,37,92.2,61.3,167.2,13.1,64.0,30.3,fire,Sidi-Bel-Abass,1
2012-08-27,36,14,0.0,54,91.0,65.9,177.3,10.0,68.0,26.1,fire,Sidi-Bel-Abass,1
2012-08-28,35,14,0.4,56,79.2,37.0,166.0,2.1,30.6,6.1,not fire,Sidi-Bel-Abass,0
2012-08-29,35,17,0.5,53,80.2,20.7,149.2,2.7,30.6,5.9,fire,Sidi-Bel-Abass,1
2012-08-30,34,15,0.0,49,89.2,24.8,159.1,8.1,35.7,16.0,fire,Sidi-Bel-Abass,1
2012-08-31,30,19,0.0,59,89.1,27.8,168.2,9.8,39.3,19.4,fire,Sidi-Bel-Abass,1
2012-09-01,29,16,0.0,86,37.9,0.9,8.2,0.1,1.4,0.0,not fire,Sidi-Bel-Abass,0
2012-09-02,28,19,0.0,67,75.4,2.9,16.3,2.0,4.0,0.8,not fire,Sidi-Bel-Abass,0
